STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT21
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2002-12-30,3.36,0.00,0.0,0.0,56,74,38,1,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2002-12-31,10.74,3.29,0.0,0.0,68,80,56,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-01,10.96,0.77,0.0,0.0,66,76,56,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-02,5.14,0.00,0.0,0.0,63,73,53,1,,,,,,,,,,1,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-03,14.99,0.00,0.0,0.0,56,66,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-04,8.05,0.00,0.0,0.0,47,57,37,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-05,2.24,0.00,0.0,0.0,49,64,33,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-06,7.61,0.00,0.0,0.0,54,69,38,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-07,9.17,0.00,0.0,0.0,48,57,39,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-08,8.50,0.00,0.0,0.0,48,63,32,1,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-09,8.72,0.00,0.0,0.0,58,71,44,1,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-10,8.95,0.00,0.0,0.0,63,75,50,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-11,6.93,0.00,0.0,0.0,58,66,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-12,10.51,0.00,0.0,0.0,53,62,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-13,8.50,0.01,0.0,0.0,56,62,50,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-14,7.83,0.02,0.0,0.0,54,63,45,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-15,6.93,0.00,0.0,0.0,52,65,39,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-16,7.38,0.00,0.0,0.0,58,72,43,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-17,12.53,0.00,0.0,0.0,50,59,41,,,,,,,1,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-18,8.72,0.00,0.0,0.0,44,52,35,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-19,6.93,0.00,0.0,0.0,46,58,34,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-20,6.49,0.00,0.0,0.0,51,69,33,,,,,,,1,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-21,6.71,0.00,0.0,0.0,56,72,40,,,,,,,1,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-22,8.95,0.00,0.0,0.0,64,77,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-23,17.22,0.00,0.0,0.0,50,64,35,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-24,14.09,0.00,0.0,0.0,35,43,27,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-25,6.93,0.00,0.0,0.0,49,64,34,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-26,5.37,0.00,0.0,0.0,57,69,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-27,10.96,0.00,0.0,0.0,53,63,43,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-28,7.61,0.00,0.0,0.0,54,68,40,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-29,5.14,0.00,0.0,0.0,61,73,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-30,2.01,0.00,0.0,0.0,62,76,48,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-01-31,3.13,0.00,0.0,0.0,64,77,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-01,8.95,0.00,0.0,0.0,59,69,48,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-02,5.59,0.00,0.0,0.0,58,72,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-03,4.70,0.00,0.0,0.0,60,77,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-04,9.62,0.00,0.0,0.0,67,79,54,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-05,9.62,0.00,0.0,0.0,57,68,46,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-06,7.61,0.00,0.0,0.0,62,78,46,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-07,9.62,0.01,0.0,0.0,65,73,57,1,,,,,,1,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-08,10.07,0.00,0.0,0.0,54,57,51,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-09,7.38,0.15,0.0,0.0,54,57,51,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-10,10.74,0.06,0.0,0.0,65,75,55,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-11,6.26,0.00,0.0,0.0,59,70,47,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-12,6.04,0.00,0.0,0.0,56,69,43,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-13,6.71,0.00,0.0,0.0,57,69,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-14,6.49,0.00,0.0,0.0,60,74,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-15,7.61,0.00,0.0,0.0,67,81,53,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-16,10.07,0.28,0.0,0.0,75,85,64,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-17,12.53,0.01,0.0,0.0,65,76,53,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-18,7.38,0.00,0.0,0.0,61,69,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-19,5.82,0.00,0.0,0.0,64,78,50,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-20,4.03,0.01,0.0,0.0,73,84,62,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-21,8.05,0.00,0.0,0.0,75,85,65,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-22,16.33,0.51,0.0,0.0,78,88,67,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-23,10.96,0.00,0.0,0.0,62,72,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-24,7.16,0.00,0.0,0.0,63,77,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-25,6.93,0.00,0.0,0.0,68,79,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-26,6.26,0.00,0.0,0.0,71,82,60,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-27,9.62,0.04,0.0,0.0,73,80,65,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-02-28,7.38,0.51,0.0,0.0,66,70,62,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-01,5.14,0.02,0.0,0.0,73,83,62,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-02,9.84,0.06,0.0,0.0,73,82,64,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-03,9.84,0.01,0.0,0.0,63,68,58,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-04,7.61,0.07,0.0,0.0,69,80,58,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-05,6.93,0.00,0.0,0.0,76,87,65,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-06,10.07,0.00,0.0,0.0,77,89,65,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-07,8.72,0.23,0.0,0.0,0,89,66,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-08,8.50,0.08,0.0,0.0,71,79,64,1,,,,,,1,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-09,7.83,1.46,0.0,0.0,76,87,65,1,1,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-10,8.05,0.00,0.0,0.0,71,80,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-11,5.82,0.00,0.0,0.0,70,82,58,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-12,6.71,0.00,0.0,0.0,74,83,64,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-13,7.38,0.00,0.0,0.0,78,87,68,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-14,4.25,0.09,0.0,0.0,73,84,61,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-15,4.92,0.01,0.0,0.0,74,82,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-16,7.38,0.26,0.0,0.0,70,78,62,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-17,7.16,0.51,0.0,0.0,72,81,63,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-18,7.61,0.00,0.0,0.0,73,84,62,1,,,,,,1,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-19,7.16,0.00,0.0,0.0,79,89,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-20,10.96,0.00,0.0,0.0,81,91,71,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-21,7.38,0.87,0.0,0.0,76,80,71,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-22,5.59,0.00,0.0,0.0,76,83,68,,,,,,,1,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-23,5.14,1.34,0.0,0.0,65,69,60,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-24,8.50,0.00,0.0,0.0,68,77,59,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-25,8.05,0.00,0.0,0.0,67,79,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-26,6.04,0.00,0.0,0.0,70,80,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-27,8.50,0.22,0.0,0.0,74,83,64,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-28,4.70,0.00,0.0,0.0,73,83,63,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-29,3.13,0.00,0.0,0.0,74,85,63,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-30,10.51,0.05,0.0,0.0,65,76,54,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-03-31,13.20,0.00,0.0,0.0,53,61,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-01,7.61,0.00,0.0,0.0,57,69,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-02,4.92,0.00,0.0,0.0,63,76,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-03,4.70,0.00,0.0,0.0,65,78,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-04,6.04,0.00,0.0,0.0,71,83,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-05,5.82,0.00,0.0,0.0,73,85,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-06,8.05,0.00,0.0,0.0,76,87,65,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-07,9.40,0.00,0.0,0.0,80,88,71,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-08,7.61,0.00,0.0,0.0,80,88,71,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-09,10.51,0.14,0.0,0.0,74,84,63,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-10,14.76,0.00,0.0,0.0,61,67,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-11,11.41,0.00,0.0,0.0,60,69,51,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-12,8.50,0.00,0.0,0.0,65,80,49,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-13,4.92,0.00,0.0,0.0,67,83,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-14,6.04,0.00,0.0,0.0,69,85,53,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-15,10.07,0.00,0.0,0.0,72,82,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-16,8.50,0.00,0.0,0.0,72,80,63,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-17,5.14,0.49,0.0,0.0,74,85,62,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-18,5.59,0.00,0.0,0.0,75,85,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-19,7.83,0.00,0.0,0.0,73,81,64,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-20,6.93,0.00,0.0,0.0,74,84,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-21,3.80,0.00,0.0,0.0,74,84,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-22,9.17,0.00,0.0,0.0,76,87,64,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-23,7.61,0.00,0.0,0.0,71,81,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-24,7.83,0.00,0.0,0.0,72,85,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-25,14.32,0.60,0.0,0.0,77,89,64,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-26,11.18,0.70,0.0,0.0,73,82,64,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-27,5.82,0.00,0.0,0.0,73,85,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-28,8.28,0.00,0.0,0.0,75,85,64,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-29,8.05,0.00,0.0,0.0,76,84,68,,,1,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-04-30,7.83,2.39,0.0,0.0,77,87,67,1,1,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-01,4.70,0.13,0.0,0.0,76,82,69,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-02,6.93,0.00,0.0,0.0,77,87,67,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-03,7.16,0.00,0.0,0.0,80,89,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-04,5.14,0.00,0.0,0.0,80,90,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-05,7.38,0.00,0.0,0.0,81,91,70,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-06,7.61,0.00,0.0,0.0,83,92,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-07,7.16,0.00,0.0,0.0,82,92,72,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-08,7.61,0.00,0.0,0.0,82,91,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-09,5.37,0.00,0.0,0.0,82,93,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-10,5.82,0.00,0.0,0.0,84,94,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-11,8.50,0.00,0.0,0.0,83,93,72,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-12,9.62,0.00,0.0,0.0,82,93,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-13,7.38,0.00,0.0,0.0,78,89,67,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-14,5.14,0.04,0.0,0.0,78,91,64,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-15,5.82,0.00,0.0,0.0,78,90,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-16,4.25,0.00,0.0,0.0,81,91,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-17,5.82,0.00,0.0,0.0,83,94,71,,,1,,,,1,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-18,8.05,0.00,0.0,0.0,83,93,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-19,8.05,0.00,0.0,0.0,84,94,73,,,1,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-20,9.40,0.37,0.0,0.0,81,89,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-21,8.50,0.00,0.0,0.0,78,86,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-22,8.50,1.89,0.0,0.0,77,84,69,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-23,7.61,0.00,0.0,0.0,75,80,69,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-24,4.03,0.00,0.0,0.0,78,89,67,1,,1,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-25,6.04,0.00,0.0,0.0,79,90,68,,,1,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-26,5.59,0.00,0.0,0.0,81,91,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-27,5.59,0.00,0.0,0.0,81,92,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-28,6.71,0.00,0.0,0.0,80,89,71,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-29,8.95,0.00,0.0,0.0,77,87,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-30,9.62,0.00,0.0,0.0,80,90,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-05-31,11.41,0.00,0.0,0.0,80,90,69,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-01,10.74,0.00,0.0,0.0,81,90,71,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-02,7.16,0.07,0.0,0.0,81,92,70,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-03,6.49,0.01,0.0,0.0,80,90,70,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-04,8.50,1.05,0.0,0.0,79,88,70,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-05,4.25,0.20,0.0,0.0,80,88,71,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-06,5.37,0.08,0.0,0.0,82,92,71,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-07,7.61,0.36,0.0,0.0,82,91,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-08,7.16,0.69,0.0,0.0,81,88,74,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-09,5.82,1.49,0.0,0.0,79,86,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-10,4.70,0.00,0.0,0.0,83,91,74,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-11,5.59,0.00,0.0,0.0,83,92,73,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-12,7.83,0.00,0.0,0.0,83,92,73,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-13,6.93,0.00,0.0,0.0,82,91,73,,,1,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-14,5.59,0.00,0.0,0.0,83,93,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-15,6.04,0.00,0.0,0.0,83,92,74,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-16,4.70,0.62,0.0,0.0,84,93,74,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-17,7.61,0.00,0.0,0.0,83,90,76,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-18,8.28,0.05,0.0,0.0,82,90,74,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-19,6.26,0.35,0.0,0.0,77,79,74,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-20,6.71,0.65,0.0,0.0,77,80,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-21,7.61,0.04,0.0,0.0,80,87,73,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-22,4.25,0.34,0.0,0.0,77,82,71,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-23,5.59,0.00,0.0,0.0,80,87,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-24,6.71,0.00,0.0,0.0,78,88,68,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-25,7.61,0.00,0.0,0.0,79,87,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2003-06-26,6.26,0.00,0.0,0.0,80,89,70,1,,,,,,,,,,1,,,
